,tp,cp,sp,cf
1981-04-08,2.1087139,1.9890132,0.11970067,0.9432352
1981-04-09,2.6225684,2.4760122,0.14655614,0.9441173
1981-04-10,2.763817,2.4426131,0.32120395,0.8837825
1981-04-11,2.6514196,2.5389378,0.11248183,0.95757675
1981-04-12,3.2753406,3.0330787,0.24226189,0.92603457
1981-04-13,8.6875105,7.5860434,1.1014671,0.8732126
1981-04-14,4.785875,3.5527654,1.2331095,0.74234396
1981-04-15,1.6865425,1.5275657,0.1589768,0.90573806
1981-04-16,2.797515,2.6511712,0.14634371,0.947688
1981-04-17,4.000335,3.7949514,0.20538378,0.94865835
1981-04-18,2.4202924,2.2354755,0.18481684,0.92363864
1981-04-19,5.820336,5.4271593,0.39317656,0.9324478
1981-04-20,9.206184,8.481358,0.7248268,0.9212674
1981-04-21,6.50756,6.0418477,0.46571207,0.9284352
1981-04-22,6.128633,5.637003,0.49163008,0.91978145
1981-04-23,2.681324,2.5052502,0.17607379,0.93433326
1981-04-24,2.387287,2.262378,0.124908924,0.94767743
1981-04-25,4.479045,3.863296,0.6157489,0.8625268
1981-04-26,4.3726435,3.9854398,0.3872037,0.9114486
1981-04-27,2.610702,2.4278986,0.18280339,0.9299792
1981-04-28,1.9988626,1.9163476,0.082515,0.958719
1981-04-29,5.101775,4.831844,0.26993132,0.9470907
1981-04-30,4.467788,4.2061787,0.26160955,0.9414454
1981-05-01,2.1998386,2.0881517,0.111686945,0.9492295
1981-05-02,2.5024312,2.3183026,0.18412852,0.92642015
1981-05-03,10.2206,8.234025,1.9865751,0.80563027
1981-05-04,7.555196,4.470918,3.0842776,0.5917674
1981-05-05,8.563885,5.649709,2.9141755,0.6597134
1981-05-06,4.1292562,3.562286,0.56697035,0.8626943
1981-05-07,4.8300104,4.05461,0.77540064,0.8394619
1981-05-08,3.021846,2.7719898,0.24985623,0.9173167
1981-05-09,3.084594,2.8300326,0.25456142,0.91747326
1981-05-10,3.8480895,3.4766521,0.3714373,0.90347487
1981-05-11,7.0820193,6.6184034,0.4636159,0.9345362
1981-05-12,5.018767,4.5037856,0.51498127,0.8973889
1981-05-13,3.012876,2.8292718,0.18360424,0.93906015
1981-05-14,4.8239737,4.546474,0.27749968,0.9424749
1981-05-15,11.909868,9.849312,2.0605564,0.82698745
1981-05-16,11.935913,7.5539517,4.3819613,0.6328759
1981-05-17,5.6791673,4.432524,1.2466431,0.78048843
1981-05-18,8.909123,6.7560663,2.153057,0.7583312
1981-05-19,10.523185,7.43613,3.0870547,0.70664257
1981-05-20,12.857143,7.811586,5.0455575,0.6075678
1981-05-21,10.276985,8.3255,1.9514856,0.8101111
1981-05-22,13.028553,8.667735,4.360818,0.6652876
1981-05-23,11.736399,6.7588725,4.977526,0.5758898
1981-05-24,11.029172,7.9673176,3.0618544,0.7223858
1981-05-25,7.0888357,6.1498127,0.939023,0.86753494
1981-05-26,4.114553,3.6289794,0.48557353,0.8819863
1981-05-27,2.2726684,2.0414128,0.23125553,0.8982449
1981-05-28,3.0488126,2.87961,0.16920257,0.9445021
1981-05-29,3.6290324,3.4360502,0.1929822,0.9468227
1981-05-30,5.606625,5.112793,0.4938321,0.9119199
1981-05-31,4.5481257,4.2716885,0.27643728,0.93921953
1981-06-01,5.869062,5.2972956,0.5717664,0.9025796
1981-06-02,8.037382,7.03537,1.0020123,0.87533104
1981-06-03,9.773336,8.005198,1.7681389,0.8190854
1981-06-04,9.398973,7.235144,2.1638293,0.7697803
1981-06-05,10.6468,7.5205283,3.1262717,0.7063651
1981-06-06,7.655302,5.8738794,1.7814226,0.7672956
1981-06-07,9.571433,7.731516,1.8399172,0.80776995
1981-06-08,11.496109,7.605639,3.89047,0.6615838
1981-06-09,23.554443,10.826811,12.7276325,0.45965046
1981-06-10,29.320766,13.562104,15.758662,0.46254262
1981-06-11,20.467922,10.431302,10.03662,0.50964147
1981-06-12,16.874271,7.621649,9.252623,0.45167276
1981-06-13,13.816574,7.315971,6.500603,0.52950686
1981-06-14,11.74324,8.408669,3.334571,0.71604335
1981-06-15,12.145437,8.466156,3.6792812,0.69706476
1981-06-16,9.6617155,6.097763,3.5639524,0.63112634
1981-06-17,11.96088,7.7235928,4.2372875,0.6457378
1981-06-18,12.457546,7.338763,5.118783,0.58910185
1981-06-19,10.851759,8.466994,2.3847647,0.78024167
1981-06-20,11.474218,8.248317,3.2259016,0.7188565
1981-06-21,8.245295,5.525472,2.7198224,0.6701364
1981-06-22,9.089152,7.143006,1.9461465,0.78588253
1981-06-23,7.690321,5.6826234,2.0076976,0.7389319
1981-06-24,5.4993277,4.344106,1.1552215,0.78993404
1981-06-25,5.1608334,4.5245185,0.63631487,0.8767031
1981-06-26,3.7330508,3.4688776,0.26417327,0.92923397
1981-06-27,2.7103574,2.399654,0.31070352,0.88536435
1981-06-28,3.6778321,3.1658676,0.51196456,0.86079717
1981-06-29,3.6791096,2.5628471,1.1162624,0.6965944
1981-06-30,2.338608,1.608615,0.729993,0.6878515
1981-07-01,3.1632888,2.6736283,0.4896605,0.84520525
1981-07-02,8.195413,6.6066637,1.5887489,0.8061417
1981-07-03,19.385233,13.052692,6.3325405,0.67333174
1981-07-04,33.42147,7.6256104,25.79586,0.22816502
1981-07-05,15.258414,2.7918189,12.466596,0.18296914
1981-07-06,4.1608853,2.3546228,1.8062625,0.56589466
1981-07-07,3.0828116,2.0860143,0.9967973,0.67665964
1981-07-08,8.616147,7.280157,1.33599,0.84494346
1981-07-09,11.461798,9.764421,1.6973763,0.8519101
1981-07-10,6.0990605,5.1515145,0.947546,0.8446407
1981-07-11,4.4701157,3.921759,0.5483568,0.8773283
1981-07-12,5.626245,4.991525,0.63471985,0.8871859
1981-07-13,7.448402,6.9510536,0.4973483,0.93322754
1981-07-14,8.020526,7.1855273,0.8349986,0.89589226
1981-07-15,6.867695,5.967732,0.8999629,0.86895704
1981-07-16,4.665498,4.056934,0.6085639,0.8695608
1981-07-17,6.1366467,5.5120864,0.62456036,0.8982245
1981-07-18,10.418602,9.2507925,1.1678095,0.88791114
1981-07-19,10.982028,8.215769,2.7662592,0.74811035
1981-07-20,13.16137,9.350349,3.8110209,0.7104389
1981-07-21,9.8658,6.219427,3.6463728,0.63040274
1981-07-22,8.242432,5.7709703,2.4714613,0.7001539
1981-07-23,13.1548395,7.1982,5.9566393,0.54719025
1981-07-24,7.11069,4.494302,2.6163883,0.6320486
1981-07-25,3.1254702,2.6831791,0.44229102,0.85848814
1981-07-26,4.1652145,3.7825348,0.3826797,0.90812486
1981-07-27,3.761878,3.1414366,0.62044144,0.8350714
1981-07-28,5.958611,4.808593,1.1500182,0.80699897
1981-07-29,6.264786,4.542057,1.7227287,0.725014
1981-07-30,6.881237,5.9061313,0.97510576,0.85829496
1981-07-31,6.057053,5.227221,0.8298321,0.8629974
1981-08-01,7.3211093,6.531146,0.78996325,0.8920979
1981-08-02,5.9231443,5.177851,0.74529314,0.87417275
1981-08-03,10.399804,8.5327215,1.8670826,0.82046944
1981-08-04,15.4434395,9.8670635,5.576376,0.6389162
1981-08-05,12.5808735,7.5044527,5.076421,0.59649694
1981-08-06,7.3487167,5.7575684,1.5911484,0.78347945
1981-08-07,5.784194,4.6173415,1.1668525,0.7982688
1981-08-08,8.42292,6.8624425,1.5604777,0.81473434
1981-08-09,19.90937,12.853612,7.0557585,0.64560616
1981-08-10,19.289955,8.531462,10.758493,0.44227484
1981-08-11,4.5333695,2.8236976,1.709672,0.6228695
1981-08-12,2.8902152,2.272188,0.6180272,0.78616565
1981-08-13,3.3435838,2.8847957,0.45878816,0.8627855
1981-08-14,7.4630337,6.476479,0.9865546,0.8678078
1981-08-15,10.48001,7.1544228,3.3255873,0.6826733
1981-08-16,10.943456,8.301853,2.6416025,0.75861347
1981-08-17,12.266278,9.284602,2.981676,0.7569209
1981-08-18,17.234724,12.572916,4.661808,0.7295107
1981-08-19,23.823624,12.381779,11.441845,0.51972693
1981-08-20,11.7445965,5.402796,6.3418007,0.46002397
1981-08-21,3.8440547,3.0135102,0.8305445,0.7839405
1981-08-22,4.673155,3.9078698,0.765285,0.836238
1981-08-23,3.614218,3.1353836,0.4788344,0.8675137
1981-08-24,2.255228,1.8690776,0.38615048,0.8287754
1981-08-25,3.5364265,3.1725008,0.3639257,0.8970922
1981-08-26,9.654487,8.812666,0.8418207,0.91280526
1981-08-27,8.2042465,6.9638095,1.240437,0.8488055
1981-08-28,4.2742968,3.2759032,0.99839354,0.76641923
1981-08-29,7.4384665,5.8456063,1.5928602,0.78586173
1981-08-30,8.712437,6.4607778,2.251659,0.7415581
1981-08-31,13.003199,10.044727,2.9584713,0.77248126
1981-09-01,11.033573,7.365822,3.6677513,0.66758263
1981-09-02,3.8307786,3.1545672,0.67621136,0.8234794
1981-09-03,5.8583784,5.164128,0.6942506,0.8814944
1981-09-04,6.1588783,5.0889955,1.0698829,0.8262861
1981-09-05,9.749242,7.072104,2.6771379,0.7254004
1981-09-06,8.69651,6.668729,2.0277815,0.7668281
1981-09-07,5.086718,4.3990088,0.68770933,0.86480296
1981-09-08,4.594913,4.355525,0.23938799,0.94790155
1981-09-09,5.506274,5.2695537,0.23672056,0.95700896
1981-09-10,5.965692,5.636061,0.32963085,0.9447456
1981-09-11,4.928052,4.5720563,0.35599566,0.9277614
1981-09-12,3.9376428,3.5656512,0.37199163,0.9055294
1981-09-13,4.1916194,3.8708715,0.32074785,0.9234788
1981-09-14,5.3822856,4.519642,0.8626437,0.8397254
1981-09-15,14.127129,10.208826,3.9183025,0.72263986
1981-09-16,15.60543,11.366479,4.2389507,0.7283669
1981-09-17,16.52055,10.554011,5.9665384,0.6388414
1981-09-18,13.665642,10.167393,3.498249,0.74401134
1981-09-19,14.555301,11.512572,3.0427284,0.79095393
1981-09-20,11.344582,8.365487,2.9790945,0.73739934
1981-09-21,9.557929,6.4796066,3.0783224,0.67793
1981-09-22,6.299233,2.8321197,3.4671133,0.44959754
1981-09-23,4.934555,2.7165544,2.2180007,0.5505166
1981-09-24,3.347234,2.742742,0.60449195,0.81940556
1981-09-25,8.544267,7.244579,1.2996879,0.8478877
1981-09-26,15.801136,10.542247,5.258889,0.66718286
1981-09-27,13.947907,7.103197,6.8447104,0.50926614
1981-09-28,10.279109,7.011697,3.2674122,0.6821308
1981-09-29,6.505092,5.1998267,1.3052654,0.7993471
1981-09-30,4.6028943,4.0926943,0.5102,0.8891567
1981-10-01,8.533353,6.7577324,1.7756205,0.79191995
1981-10-02,10.812172,6.8680286,3.9441433,0.63521266
1981-10-03,10.354693,7.0480413,3.306652,0.6806615
1981-10-04,13.965452,7.4118624,6.55359,0.5307284
1981-10-05,12.185966,5.6830792,6.5028863,0.46636266
1981-10-06,11.954066,4.9923797,6.9616866,0.41763026
1981-10-07,9.737902,4.515346,5.2225556,0.46368778
1981-10-08,13.870395,7.2353964,6.6349983,0.52164316
1981-10-09,18.543196,9.278977,9.264218,0.500398
1981-10-10,18.965199,8.657819,10.30738,0.45651084
1981-10-11,10.909045,6.111245,4.7978,0.5601998
1981-10-12,7.749761,5.7483544,2.0014067,0.741746
1981-10-13,11.92879,8.795205,3.133585,0.7373091
1981-10-14,24.581314,10.408442,14.172873,0.423429
1981-10-15,20.552948,11.929568,8.62338,0.580431
1981-10-16,10.240776,8.016691,2.2240849,0.7828207
1981-10-17,4.3947897,3.6346002,0.76018953,0.8270248
1981-10-18,2.3576477,2.0362086,0.32143903,0.8636611
1981-10-19,0.9548013,0.7993658,0.1554355,0.8372064
1981-10-20,0.95176667,0.7968911,0.15487558,0.8372757
1981-10-21,2.025325,1.8020798,0.22324526,0.88977313
1981-10-22,5.554889,4.3193865,1.2355027,0.7775828
1981-10-23,10.197666,5.901337,4.296329,0.5786949
1981-10-24,5.698615,3.6188354,2.0797796,0.6350377
1981-10-25,6.638231,3.7072601,2.9309707,0.5584711
1981-10-26,11.708777,6.773462,4.9353156,0.57849437
1981-10-27,9.275055,5.659004,3.6160507,0.6101316
1981-10-28,18.400827,9.3819,9.018928,0.50986296
1981-10-29,6.382993,4.6400313,1.7429619,0.7269366
1981-10-30,8.588099,5.8998094,2.6882892,0.68697506
1981-10-31,12.856705,6.1102176,6.746487,0.47525534
1981-11-01,7.6837506,5.660244,2.0235066,0.7366512
1981-11-02,8.446342,6.76203,1.6843123,0.80058676
1981-11-03,7.509547,6.2581663,1.2513809,0.8333613
1981-11-04,4.904705,4.0927463,0.8119588,0.8344531
1981-11-05,6.918415,5.6850796,1.2333355,0.8217315
1981-11-06,12.484305,9.299757,3.1845484,0.74491584
1981-11-07,12.109807,6.820787,5.28902,0.5632449
1981-11-08,16.873186,6.38636,10.486826,0.37849167
1981-11-09,14.830107,3.5028486,11.327258,0.23619847
1981-11-10,18.091951,5.6023264,12.489625,0.3096585
1981-11-11,14.987094,5.7538085,9.233286,0.38391757
1981-11-12,10.079513,3.8930182,6.1864944,0.3862308
1981-11-13,18.459883,9.740436,8.719447,0.52765423
1981-11-14,14.834714,7.049289,7.7854247,0.47518876
1981-11-15,6.15464,4.3949904,1.7596498,0.7140938
1981-11-16,7.018596,3.8860273,3.1325688,0.5536759
1981-11-17,8.973682,4.6416507,4.3320317,0.5172515
1981-11-18,3.6925793,1.9533585,1.7392207,0.5289957
1981-11-19,2.8018808,1.5268929,1.2749879,0.5449528
1981-11-20,0.9595082,0.5443343,0.4151739,0.5673055
1981-11-21,0.98825556,0.560245,0.42801058,0.56690294
1981-11-22,4.736667,2.0569074,2.6797597,0.43425205
1981-11-23,1.8105845,1.3669623,0.44362223,0.75498396
1981-11-24,2.599124,2.1453896,0.4537344,0.82542795
1981-11-25,1.4134667,0.9699908,0.4434759,0.6862495
1981-11-26,2.4476821,1.6484213,0.79926085,0.67346215
1981-11-27,2.5762172,1.352179,1.2240381,0.52487
1981-11-28,1.3995591,0.59828526,0.8012739,0.42748123
1981-11-29,6.5625434,1.7670052,4.795538,0.26925614
1981-11-30,9.731338,2.3368611,7.3944764,0.24013771
1981-12-01,11.058158,2.6361246,8.422033,0.23838732
1981-12-02,9.019882,2.3200405,6.6998415,0.25721404
1981-12-03,4.2764616,1.5191331,2.7573285,0.3552313
1981-12-04,1.361757,0.48506522,0.8766918,0.3562054
1981-12-05,1.5555125,0.53297305,1.0225395,0.342635
1981-12-06,1.3446778,0.54192114,0.80275667,0.4030119
1981-12-07,2.8355145,1.5213495,1.314165,0.53653383
1981-12-08,4.581278,1.9373028,2.643975,0.4228739
1981-12-09,7.7173653,2.3781848,5.3391805,0.3081602
1981-12-10,4.03032,1.3577582,2.6725621,0.33688593
1981-12-11,1.1597049,0.47472852,0.6849764,0.40935287
1981-12-12,0.24670601,0.15580392,0.09090209,0.6315368
1981-12-13,0.92614526,0.3910451,0.53510016,0.4222287
1981-12-14,2.5920937,0.8924226,1.699671,0.3442864
1981-12-15,1.4314812,0.59118795,0.8402933,0.41299036
1981-12-16,1.0063972,0.4394373,0.56696,0.436644
1981-12-17,1.1331624,0.47298774,0.6601746,0.4174051
1981-12-18,2.1875935,0.7615969,1.4259965,0.34814373
1981-12-19,1.4192458,0.46924967,0.9499962,0.3306331
1981-12-20,0.746216,0.30195436,0.44426164,0.40464738
1981-12-21,0.34397784,0.16480035,0.1791775,0.47910163
1981-12-22,0.53400695,0.19588143,0.33812553,0.36681437
1981-12-23,0.4192395,0.18903519,0.2302043,0.45090026
1981-12-24,0.19768386,0.13310267,0.064581186,0.67331076
1981-12-25,0.18827109,0.099096954,0.08917414,0.52635247
1981-12-26,0.507729,0.18314394,0.32458505,0.360712
1981-12-27,0.088377,0.047836304,0.040540695,0.5412755
1981-12-28,0.033648588,0.0073483894,0.0263002,0.21838626
1981-12-29,0.088986695,0.04397195,0.045014746,0.4941407
1981-12-30,0.3348669,0.10774859,0.22711831,0.32176542
1981-12-31,1.3416135,0.35746065,0.9841529,0.26644084
1982-01-01,0.98303175,0.30404043,0.6789913,0.30928853
1982-01-02,0.27981,0.16735505,0.112454966,0.59810245
1982-01-03,0.25594515,0.1291086,0.12683655,0.5044385
1982-01-04,1.1184487,0.37315187,0.74529684,0.33363342
1982-01-05,0.8078572,0.24803442,0.5598228,0.30702755
1982-01-06,1.5368536,0.33543968,1.2014139,0.21826392
1982-01-07,1.4981451,0.43053266,1.0676124,0.28737715
1982-01-08,0.55314225,0.24345478,0.30968747,0.4401305
1982-01-09,0.10934928,0.068927966,0.040421315,0.6303468
1982-01-10,0.039508756,0.029645622,0.0098631345,0.7503557
1982-01-11,0.024901751,0.007940819,0.016960934,0.31888592
1982-01-12,0.09702518,0.044143118,0.05288206,0.4549656
1982-01-13,0.1803875,0.10047173,0.07991577,0.5569772
1982-01-14,0.5068144,0.24422675,0.26258767,0.48188597
1982-01-15,1.1842238,0.5058274,0.67839634,0.4271384
1982-01-16,2.1643283,0.792823,1.3715053,0.36631367
1982-01-17,1.7322379,0.6086683,1.1235696,0.35137686
1982-01-18,1.9367033,0.7235857,1.2131176,0.37361723
1982-01-19,0.36083913,0.18541008,0.17542905,0.5138303
1982-01-20,0.22180328,0.14077072,0.08103256,0.6346647
1982-01-21,0.08330509,0.05977515,0.02352994,0.717545
1982-01-22,0.062012177,0.03303643,0.028975748,0.532741
1982-01-23,0.047440693,0.029012747,0.018427946,0.61155826
1982-01-24,0.08779493,0.04134671,0.04644822,0.47094646
1982-01-25,0.23975374,0.116548225,0.12320551,0.4861164
1982-01-26,0.42122442,0.23329274,0.18793167,0.55384433
1982-01-27,0.30342776,0.1677472,0.13568056,0.55284065
1982-01-28,0.7215835,0.3536752,0.3679083,0.49013758
1982-01-29,1.0171751,0.46244884,0.55472624,0.45464036
1982-01-30,0.8357255,0.40655434,0.42917114,0.48646876
1982-01-31,0.51626474,0.27923337,0.23703137,0.54087245
1982-02-01,0.41258612,0.24811088,0.16447525,0.6013554
1982-02-02,0.39911172,0.24932975,0.14978197,0.6247117
1982-02-03,0.25333768,0.16576076,0.087576926,0.65430754
1982-02-04,0.32708988,0.20815964,0.118930236,0.6363989
1982-02-05,0.46183124,0.29590967,0.16592157,0.64073116
1982-02-06,2.3192961,1.1673758,1.1519203,0.50333196
1982-02-07,2.637956,1.5837815,1.0541744,0.6003821
1982-02-08,2.6173072,1.358763,1.2585442,0.51914537
1982-02-09,1.7514392,0.6953829,1.0560563,0.39703512
1982-02-10,2.8733845,1.1921527,1.6812317,0.41489497
1982-02-11,2.4034793,1.0864834,1.316996,0.45204607
1982-02-12,1.6127824,0.7566449,0.85613745,0.46915498
1982-02-13,1.5349101,0.44708416,1.0878259,0.2912771
1982-02-14,2.0927525,0.67436284,1.4183896,0.32223728
1982-02-15,1.981734,0.5848404,1.3968936,0.2951155
1982-02-16,0.845893,0.4089578,0.43693522,0.4834628
1982-02-17,0.31612232,0.16112591,0.15499641,0.5096948
1982-02-18,0.077975705,0.055327244,0.022648461,0.70954466
1982-02-19,0.10101088,0.08077555,0.02023533,0.79967177
1982-02-20,0.084260084,0.054031406,0.030228678,0.64124554
1982-02-21,0.23968269,0.13711452,0.102568164,0.57206684
1982-02-22,0.48655248,0.3759488,0.11060369,0.7726788
1982-02-23,0.45183048,0.3059869,0.14584357,0.6772162
1982-02-24,1.4866606,0.92697585,0.55968475,0.6235289
1982-02-25,2.031424,1.3287001,0.702724,0.65407324
1982-02-26,1.3505745,0.7412669,0.6093076,0.54885304
1982-02-27,1.0711749,0.6105916,0.46058327,0.57002044
1982-02-28,2.497368,1.5189397,0.97842836,0.6082162
1982-03-01,2.580619,1.9251273,0.6554918,0.7459943
1982-03-02,0.956071,0.58902246,0.36704856,0.6160865
1982-03-03,0.480716,0.39016166,0.09055433,0.81162614
1982-03-04,0.24032395,0.20971447,0.030609474,0.87263244
1982-03-05,0.20009895,0.16827305,0.0318259,0.8409492
1982-03-06,0.12715964,0.11106146,0.016098179,0.8734018
1982-03-07,0.1478478,0.08747775,0.06037005,0.5916743
1982-03-08,1.0812763,0.56211996,0.51915634,0.51986706
1982-03-09,1.9973087,1.3302392,0.66706955,0.6660158
1982-03-10,0.84881717,0.63037264,0.21844453,0.7426483
1982-03-11,0.4664168,0.37450397,0.091912836,0.8029384
1982-03-12,0.19616751,0.13687971,0.0592878,0.6977695
1982-03-13,0.2487827,0.19457126,0.054211438,0.7820932
1982-03-14,0.23450227,0.18555903,0.048943236,0.79128885
1982-03-15,0.14470068,0.083588235,0.06111244,0.57766306
1982-03-16,0.18686426,0.14179426,0.045069993,0.7588089
1982-03-17,0.16679369,0.14617856,0.02061513,0.8764034
1982-03-18,0.13479957,0.10631659,0.028482981,0.78870124
1982-03-19,0.24236219,0.19103199,0.051330194,0.7882087
1982-03-20,0.5479491,0.43696603,0.110983044,0.7974574
1982-03-21,0.9515801,0.7911252,0.16045493,0.83138055
1982-03-22,0.34594408,0.2845933,0.061350763,0.822657
1982-03-23,1.3071145,1.1226792,0.18443525,0.85889894
1982-03-24,3.957809,2.6654475,1.2923615,0.67346543
1982-03-25,6.07372,4.439866,1.6338539,0.7309962
1982-03-26,6.1545258,4.879284,1.2752419,0.7927961
1982-03-27,4.827554,3.0586393,1.7689149,0.6335795
1982-03-28,4.638624,2.7918627,1.8467615,0.60187304
1982-03-29,3.6777387,3.002087,0.67565155,0.81628615
1982-03-30,4.8548865,3.8939452,0.9609413,0.8020672
1982-03-31,4.4843607,4.0381055,0.4462552,0.90048635
1982-04-01,6.748933,6.1132703,0.63566256,0.90581286
1982-04-02,3.4427724,3.0965683,0.34620404,0.89944035
1982-04-03,10.390485,8.715815,1.6746702,0.83882654
1982-04-04,6.620508,5.127375,1.4931331,0.77446854
1982-04-05,2.6148272,1.8765662,0.738261,0.7176636
1982-04-06,1.5877483,1.0148729,0.5728754,0.6391901
1982-04-07,2.2047043,1.7858692,0.41883504,0.81002665
1982-04-08,6.1089277,4.370639,1.7382889,0.71545106
1982-04-09,3.0361807,1.7000357,1.336145,0.55992573
1982-04-10,1.0412289,0.5678707,0.4733582,0.54538506
1982-04-11,1.1578184,0.81171656,0.34610188,0.7010741
1982-04-12,1.5693392,1.360473,0.20886612,0.86690825
1982-04-13,4.532857,3.8264623,0.7063947,0.8441613
1982-04-14,4.177373,3.519156,0.65821695,0.8424328
1982-04-15,3.1893423,2.657254,0.5320883,0.8331668
1982-04-16,2.4560158,2.1244202,0.33159566,0.86498636
1982-04-17,2.641607,2.4642234,0.17738366,0.9328501
1982-04-18,6.968325,6.3135514,0.6547737,0.9060357
1982-04-19,4.1937466,3.5867639,0.6069827,0.8552648
1982-04-20,3.4126754,3.0887394,0.323936,0.9050786
1982-04-21,2.8501313,2.6992004,0.15093088,0.94704425
1982-04-22,3.0748844,2.8193614,0.25552297,0.9169
1982-04-23,8.159409,7.51036,0.6490488,0.92045397
1982-04-24,5.856476,5.485164,0.37131166,0.9365981
1982-04-25,3.6839328,3.4256465,0.25828624,0.9298884
1982-04-26,3.2358003,3.0353243,0.20047593,0.9380444
1982-04-27,2.3840826,2.2209504,0.16313219,0.93157446
1982-04-28,2.0565586,1.9079895,0.1485691,0.9277584
1982-04-29,1.4499329,1.3086121,0.14132082,0.9025329
1982-04-30,2.3716488,2.1616015,0.21004725,0.9114341
1982-05-01,3.4076984,3.1426108,0.2650876,0.9222092
1982-05-02,2.5426729,2.313595,0.22907782,0.9099067
1982-05-03,4.575253,4.3379226,0.23733044,0.9481274
1982-05-04,4.3802476,4.0902905,0.28995705,0.9338035
1982-05-05,5.5384364,4.7703557,0.7680807,0.8613181
1982-05-06,7.156347,4.6182528,2.538094,0.6453366
1982-05-07,3.2729473,2.93927,0.3336773,0.8980499
1982-05-08,3.7335274,3.4977643,0.23576307,0.93685246
1982-05-09,2.3228743,2.1241724,0.19870186,0.91445863
1982-05-10,1.3762093,1.2358559,0.14035332,0.89801455
1982-05-11,1.2199984,1.0866781,0.13332021,0.89072096
1982-05-12,0.9297191,0.8289049,0.10081416,0.8915649
1982-05-13,11.224241,9.383556,1.8406849,0.8360081
1982-05-14,7.1597743,5.6556687,1.5041056,0.7899228
1982-05-15,3.8266804,3.1934812,0.6331992,0.8345304
1982-05-16,2.3647914,2.0563967,0.30839467,0.86958903
1982-05-17,3.3585289,3.101627,0.25690174,0.92350763
1982-05-18,4.7880974,4.479224,0.30887318,0.93549144
1982-05-19,6.6044035,6.0624785,0.54192495,0.9179449
1982-05-20,4.8070316,4.459508,0.3475237,0.9277051
1982-05-21,7.7215095,6.39198,1.3295293,0.8278148
